epoch,train_loss,train_acc,val_acc,time,seed
5,1.134765625,0.8603515625,0.8175999522209167,2.482616342306137,7
6,1.064453125,0.90625,0.8655999898910522,2.8661879060268403,7
7,1.0634765625,0.91015625,0.8732999563217163,3.2479170930385592,7
8,1.0302734375,0.9248046875,0.8962999582290649,3.630023263692856,7
9,0.9970703125,0.943359375,0.9235000014305115,4.015289560079575,7
10,0.96826171875,0.9580078125,0.9274999499320984,4.3987194917201995,7
0,1.4384765625,0.7001953125,0.6432999968528748,0.5036568710803986,8
1,1.267578125,0.8037109375,0.7793999910354614,0.9174035446643829,8
2,1.2080078125,0.8359375,0.755299985408783,1.336147471666336,8
3,1.1513671875,0.859375,0.7540000081062317,1.7169890854358671,8
4,1.134765625,0.869140625,0.8461999893188477,2.103288096666336,8
5,1.10546875,0.8935546875,0.8446999788284302,2.485680918931961,8
6,1.0693359375,0.9013671875,0.8770999908447266,2.867418772935867,8
7,1.0703125,0.8994140625,0.8675999641418457,3.2514254868030545,8
8,1.033203125,0.9306640625,0.8828999996185303,3.634399882555008,8
9,1.0,0.9482421875,0.926099956035614,4.018153636217117,8
10,0.96435546875,0.962890625,0.9225999712944031,4.401929393053055,8
0,1.50390625,0.6484375,0.6459999680519104,0.5040710961818695,9
1,1.29296875,0.7802734375,0.6444000005722046,0.9172608239650726,9
2,1.205078125,0.8359375,0.8179000020027161,1.3370176599025725,9
3,1.16015625,0.8603515625,0.8345999717712402,1.72043648314476,9
4,1.18359375,0.8447265625,0.786799967288971,2.1037236535549164,9
5,1.109375,0.8916015625,0.8325999975204468,2.48641744017601,9
6,1.0791015625,0.8955078125,0.8461999893188477,2.868739370107651,9
7,1.0673828125,0.9111328125,0.8657000064849854,3.2518774926662446,9
8,1.03515625,0.923828125,0.8974999785423279,3.633471303701401,9
9,0.994140625,0.9482421875,0.9247999787330627,4.01748628783226,9
10,0.9482421875,0.9765625,0.9236999750137329,4.3994089562892915,9
0,1.4150390625,0.708984375,0.7149999737739563,0.5034172902107239,10
1,1.2353515625,0.830078125,0.7980999946594238,0.9176565480232239,10
2,1.2265625,0.822265625,0.7468000054359436,1.3400995106697082,10
3,1.1962890625,0.8486328125,0.7961999773979187,1.7225130848884582,10
4,1.1416015625,0.86328125,0.82669997215271,2.105814079761505,10
5,1.1240234375,0.8701171875,0.8394999504089355,2.4901881642341612,10
6,1.0791015625,0.8935546875,0.8673999905586243,2.8731008534431455,10
7,1.048828125,0.9208984375,0.8726999759674072,3.2576562428474425,10
8,1.0146484375,0.9326171875,0.8768999576568604,3.6405255970954893,10
9,0.99853515625,0.943359375,0.9243999719619751,4.02459719133377,10
10,0.94970703125,0.9755859375,0.924299955368042,4.407252617359161,10
0,1.44921875,0.7060546875,0.6420999765396118,0.4239770665168763,11
1,1.2607421875,0.8115234375,0.7353999614715576,0.8394990391731263,11
2,1.1943359375,0.841796875,0.7447999715805054,1.256943527698517,11
3,1.1962890625,0.8466796875,0.7580999732017517,1.6412478184700015,11
4,1.1162109375,0.87890625,0.8526999950408936,2.026579758167267,11
5,1.1279296875,0.8681640625,0.8310999870300293,2.4105330357551575,11
6,1.0791015625,0.8916015625,0.8608999848365784,2.7942976841926574,11
7,1.0654296875,0.908203125,0.882599949836731,3.1784659276008607,11
8,1.0263671875,0.9296875,0.9070000052452087,3.5612341771125795,11
9,1.0185546875,0.93359375,0.9192999601364136,3.9469523472785952,11
10,0.9619140625,0.9677734375,0.9274999499320984,4.329226303577423,11
0,1.412109375,0.7255859375,0.6567999720573425,0.5057772872447968,12
1,1.26171875,0.8046875,0.722599983215332,0.9204334762096404,12
2,1.220703125,0.8310546875,0.7502999901771545,1.339523686170578,12
3,1.1767578125,0.8466796875,0.8179000020027161,1.7228131148815153,12
4,1.1396484375,0.8759765625,0.8032999634742737,2.1081435286998746,12
5,1.09375,0.88671875,0.8554999828338623,2.4916239669322966,12
6,1.08203125,0.8974609375,0.8689999580383301,2.87842551112175,12
7,1.0634765625,0.908203125,0.8723999857902527,3.262080326795578,12
8,1.025390625,0.9228515625,0.9042999744415283,3.6468925521373747,12
9,0.990234375,0.953125,0.9211999773979187,4.030732121229172,12
10,0.9501953125,0.9755859375,0.9230999946594238,4.415075260877609,12
0,1.4560546875,0.6943359375,0.7056999802589417,0.5026884765625,13
1,1.265625,0.810546875,0.7155999541282654,0.9198337097167969,13
2,1.1962890625,0.845703125,0.7894999980926514,1.3388236389160157,13
3,1.14453125,0.86328125,0.7944999933242798,1.7227019958496095,13
4,1.1435546875,0.8583984375,0.8420999646186829,2.107337646484375,13
5,1.095703125,0.8896484375,0.8592000007629395,2.492237487792969,13
6,1.0908203125,0.896484375,0.8361999988555908,2.875762908935547,13
7,1.07421875,0.900390625,0.8813999891281128,3.261027496337891,13
8,1.056640625,0.908203125,0.8880999684333801,3.6457487792968757,13
9,0.9912109375,0.9541015625,0.926099956035614,4.029913726806641,13
10,0.94287109375,0.978515625,0.9275999665260315,4.414471282958985,13
0,1.4169921875,0.7265625,0.7051999568939209,0.5047303757667542,14
1,1.2529296875,0.810546875,0.7408999800682068,0.9200696091651916,14
2,1.248046875,0.8037109375,0.682699978351593,1.3438364243507386,14
3,1.1708984375,0.8564453125,0.8039999604225159,1.7282210679054262,14
4,1.181640625,0.8447265625,0.7973999977111816,2.1126137375831604,14
5,1.1298828125,0.876953125,0.8380999565124512,2.497819761753082,14
6,1.08203125,0.90234375,0.8710999488830566,2.8818005356788636,14
7,1.0576171875,0.912109375,0.8873999714851379,3.268501585483551,14
8,1.0361328125,0.9228515625,0.8912999629974365,3.653320463657379,14
9,1.00390625,0.935546875,0.923799991607666,4.039470457553864,14
10,0.9462890625,0.9794921875,0.927299976348877,4.424284391880036,14
0,1.4033203125,0.7236328125,0.6908999681472778,0.5037892842292786,15
1,1.265625,0.798828125,0.7845999598503113,0.9199995503425599,15
2,1.2314453125,0.8154296875,0.7130999565124512,1.3421679463386536,15
3,1.169921875,0.8564453125,0.8044999837875366,1.7264460835456847,15
4,1.1494140625,0.8603515625,0.8360999822616577,2.11415302324295,15
5,1.107421875,0.896484375,0.8367999792098999,2.500108345508575,15
6,1.078125,0.9140625,0.8586999773979187,2.884147346973419,15
7,1.060546875,0.9150390625,0.8966999650001526,3.2697587971687314,15
8,1.015625,0.9384765625,0.88919997215271,3.6565345234870907,15
9,1.005859375,0.9453125,0.9228000044822693,4.042684731006622,15
10,0.95263671875,0.9736328125,0.9264000058174133,4.427907600879669,15
0,1.41796875,0.6962890625,0.6876999735832214,0.5021472871303558,16
1,1.27734375,0.7958984375,0.7471999526023865,0.9181053254604339,16
2,1.2041015625,0.8388671875,0.7915999889373779,1.3423269135951994,16
3,1.17578125,0.8447265625,0.8041999936103821,1.725841684103012,16
4,1.1484375,0.859375,0.8550999760627747,2.1139807221889493,16
5,1.1396484375,0.8642578125,0.8057999610900879,2.4991643769741057,16
6,1.0810546875,0.90234375,0.8675000071525574,2.8829836823940274,16
7,1.06640625,0.9072265625,0.8845999836921692,3.26954972243309,16
8,1.041015625,0.921875,0.896399974822998,3.653577676534652,16
9,0.984375,0.9501953125,0.9226999878883362,4.040225473165512,16
10,0.95947265625,0.96484375,0.9185999631881714,4.424414499044418,16
0,1.443359375,0.7001953125,0.670199990272522,0.5085687022209168,17
1,1.2978515625,0.7861328125,0.7459999918937683,0.9265833201408387,17
2,1.240234375,0.8115234375,0.7601000070571899,1.3457690501213073,17
3,1.1611328125,0.869140625,0.7699999809265137,1.7312217783927917,17
4,1.140625,0.880859375,0.8158999681472778,2.117061255931854,17
5,1.134765625,0.8671875,0.8476999998092651,2.5022348704338073,17
6,1.0712890625,0.90234375,0.8529999852180481,2.888112281322479,17
7,1.0673828125,0.8984375,0.8858000040054321,3.2730087962150574,17
8,1.0234375,0.9423828125,0.8908999562263489,3.6589238963127135,17
9,1.0126953125,0.9306640625,0.9218999743461609,4.044453315258026,17
0,1.43359375,0.7119140625,0.6685000061988831,0.5056738588809967,18
1,1.2802734375,0.80859375,0.7407999634742737,0.9250591127872467,18
2,1.201171875,0.8486328125,0.7911999821662903,1.3464217836856842,18
3,1.1572265625,0.8671875,0.8436999917030334,1.7315737001895903,18
4,1.18359375,0.8408203125,0.727400004863739,2.117891296625137,18
5,1.119140625,0.8671875,0.8452000021934509,2.502490661859512,18
6,1.068359375,0.90625,0.8786999583244324,2.8881665346622465,18
7,1.056640625,0.921875,0.85999995470047,3.275610840082168,18
8,1.017578125,0.9384765625,0.9023999571800232,3.6615992434024807,18
9,1.001953125,0.9365234375,0.9194999933242798,4.047315582513809,18
10,0.947265625,0.9736328125,0.9229999780654907,4.433510193109512,18
0,1.443359375,0.681640625,0.6322999596595764,0.5089028866291047,19
1,1.2548828125,0.8037109375,0.7161999940872192,0.9256860897541046,19
2,1.2265625,0.8232421875,0.7446999549865723,1.3465613033771515,19
3,1.1455078125,0.8759765625,0.8136000037193298,1.7315012142658235,19
4,1.146484375,0.87109375,0.8179999589920044,2.120626824617386,19
5,1.1015625,0.88671875,0.8348000049591064,2.506952050447464,19
6,1.080078125,0.8955078125,0.8422999978065491,2.89119951748848,19
7,1.060546875,0.9091796875,0.8772000074386597,3.2780575802326206,19
8,1.0166015625,0.931640625,0.8999999761581421,3.6629153988361365,19
9,0.9873046875,0.9462890625,0.9180999994277954,4.04995913052559,19
10,0.95361328125,0.970703125,0.9240999817848206,4.435001824617387,19
0,1.4443359375,0.705078125,0.7177000045776367,0.5076027410030365,20
1,1.23828125,0.80859375,0.6521999835968018,0.9256928594112397,20
2,1.2353515625,0.82421875,0.7698000073432922,1.345426868200302,20
3,1.1572265625,0.859375,0.8118999600410461,1.730050098180771,20
4,1.1533203125,0.8564453125,0.8090999722480774,2.1165363042354586,20
5,1.138671875,0.8701171875,0.7910000085830688,2.5011011540889743,20
6,1.078125,0.904296875,0.8679999709129333,2.8863381230831147,20
7,1.056640625,0.91015625,0.8792999982833862,3.27205678153038,20
8,1.025390625,0.92578125,0.887999951839447,3.657009662389755,20
9,0.99609375,0.955078125,0.9221999645233154,4.042250110387802,20
10,0.947265625,0.9736328125,0.9265999794006348,4.428097675085068,20
0,1.46875,0.67578125,0.621399998664856,0.5116114730834961,21
1,1.26953125,0.8076171875,0.7040999531745911,0.929633934020996,21
2,1.201171875,0.8369140625,0.7378000020980835,1.3498827438354493,21
3,1.1806640625,0.8447265625,0.7701999545097351,1.7339106979370118,21
4,1.1611328125,0.8544921875,0.7942999601364136,2.1239503097534183,21
5,1.125,0.869140625,0.8440999984741211,2.5100020675659183,21
6,1.0703125,0.9013671875,0.856499969959259,2.895950553894043,21
7,1.0576171875,0.9072265625,0.8844999670982361,3.282698020935059,21
8,1.0283203125,0.927734375,0.8888999819755554,3.668751670837403,21
9,1.0078125,0.9375,0.9251999855041504,4.056559074401856,21
10,0.95556640625,0.966796875,0.9228000044822693,4.442335990905763,21
0,1.3935546875,0.736328125,0.6976999640464783,0.42049821805953985,22
1,1.2998046875,0.7880859375,0.7531999945640564,0.8377602725028992,22
2,1.2578125,0.7958984375,0.785099983215332,1.2593805422782898,22
3,1.181640625,0.8486328125,0.8208999633789062,1.6437879519462586,22
4,1.1142578125,0.8798828125,0.8574999570846558,2.0338348879814148,22
5,1.1572265625,0.8564453125,0.7981999516487122,2.4191288638114927,22
6,1.078125,0.904296875,0.8513000011444092,2.8054276614189146,22
7,1.056640625,0.91015625,0.8855999708175659,3.191607959270477,22
8,1.0322265625,0.92578125,0.8991000056266785,3.577336627483368,22
9,1.001953125,0.9462890625,0.9204999804496765,3.9641352114677426,22
10,0.94921875,0.9736328125,0.9253999590873718,4.350299212932587,22
0,1.4443359375,0.6962890625,0.649399995803833,0.5024263050556182,23
1,1.24609375,0.814453125,0.7281999588012695,0.9198266956806183,23
2,1.2685546875,0.7958984375,0.7006999850273132,1.3424042713642121,23
3,1.1591796875,0.8486328125,0.7114999890327454,1.727930119752884,23
4,1.1162109375,0.8857421875,0.8343999981880188,2.117330296754837,23
5,1.1513671875,0.8642578125,0.7773000001907349,2.503663518190384,23
6,1.0771484375,0.9072265625,0.8772000074386597,2.888419255495071,23
7,1.0576171875,0.9140625,0.877299964427948,3.274977299928665,23
8,1.0205078125,0.94140625,0.9030999541282654,3.6597636158466336,23
9,0.98583984375,0.95703125,0.9238999485969543,4.046781804323196,23
10,0.95458984375,0.9677734375,0.927299976348877,4.4319905445575705,23
0,1.4384765625,0.7080078125,0.6829999685287476,0.5103004455566407,24
1,1.24609375,0.8125,0.7811999917030334,0.9276447753906251,24
2,1.2236328125,0.82421875,0.7578999996185303,1.351358367919922,24
3,1.1943359375,0.841796875,0.7642999887466431,1.7378386535644532,24
4,1.1396484375,0.8701171875,0.852899968624115,2.124314117431641,24
5,1.1025390625,0.884765625,0.8471999764442444,2.5114412536621096,24
6,1.0546875,0.9228515625,0.8646999597549438,2.897256256103516,24
7,1.0654296875,0.9150390625,0.8588999509811401,3.284159637451172,24
8,1.0390625,0.9208984375,0.8887999653816223,3.669533721923828,24
9,0.986328125,0.953125,0.9232999682426453,4.056179443359375,24
10,0.95849609375,0.9765625,0.9281999468803406,4.442894012451172,24
0,1.4228515625,0.7021484375,0.6100000143051147,0.5057096848487854,25
1,1.2353515625,0.828125,0.7067999839782715,0.9244010300636292,25
2,1.2275390625,0.8251953125,0.7734999656677246,1.3473112473487854,25
3,1.1728515625,0.853515625,0.7544999718666077,1.731956907749176,25
4,1.154296875,0.8623046875,0.8223999738693237,2.122149778842926,25
5,1.1142578125,0.8935546875,0.811199963092804,2.508252104282379,25
6,1.08984375,0.89453125,0.8721999526023865,2.894904173374176,25
7,1.0732421875,0.8994140625,0.8671999573707581,3.281181547641754,25
8,1.03125,0.9150390625,0.88919997215271,3.66631246805191,25
9,0.9970703125,0.9443359375,0.917199969291687,4.053648069858551,25
10,0.95751953125,0.97265625,0.9175999760627747,4.439020048618317,25
0,1.439453125,0.705078125,0.70660001039505,0.506506317615509,26
1,1.2890625,0.798828125,0.7156999707221985,0.9243005681037904,26
2,1.19921875,0.8408203125,0.7440999746322632,1.3475421452522278,26
3,1.1494140625,0.8662109375,0.8224999904632568,1.7331499638557435,26
4,1.134765625,0.8701171875,0.8448999524116516,2.1215799260139465,26
5,1.125,0.8759765625,0.8190999627113342,2.5067649540901185,26
6,1.0712890625,0.9072265625,0.8740999698638916,2.894012421131134,26
7,1.0439453125,0.9208984375,0.8919000029563904,3.2795394597053527,26
8,1.01171875,0.9404296875,0.8923999667167664,3.6650699162483216,26
9,1.005859375,0.93359375,0.9212999939918518,4.052634613513947,26
10,0.96337890625,0.96484375,0.9253999590873718,4.437191315174103,26
0,1.490234375,0.6630859375,0.6762999892234802,0.5087675590515137,27
1,1.22265625,0.83984375,0.7450999617576599,0.9270102653503418,27
2,1.2080078125,0.8349609375,0.6717999577522278,1.3488806266784668,27
3,1.1552734375,0.873046875,0.7998999953269958,1.7350329093933106,27
4,1.1416015625,0.876953125,0.817799985408783,2.125115825653076,27
5,1.1201171875,0.8720703125,0.8392999768257141,2.5102829093933106,27
6,1.0673828125,0.9150390625,0.8636999726295471,2.896151988983154,27
7,1.044921875,0.9228515625,0.8727999925613403,3.2827851676940916,27
8,1.0390625,0.919921875,0.8920999765396118,3.6687326469421384,27
9,0.99755859375,0.951171875,0.9185000061988831,4.055389812469482,27
10,0.94384765625,0.9775390625,0.9264000058174133,4.441203441619873,27
0,1.4150390625,0.7119140625,0.6431999802589417,0.5039082140922546,28
1,1.2822265625,0.7958984375,0.7436000108718872,0.9218360095024108,28
2,1.2138671875,0.82421875,0.7675999999046326,1.3465881152153014,28
3,1.16015625,0.8623046875,0.8080999851226807,1.732093425273895,28
4,1.1357421875,0.8662109375,0.7675999999046326,2.119262858867645,28
5,1.12109375,0.8701171875,0.7945999503135681,2.503709117412567,28
6,1.0830078125,0.8896484375,0.8725999593734741,2.8900918383598326,28
7,1.0830078125,0.8955078125,0.8693000078201294,3.2761572070121763,28
8,1.02734375,0.931640625,0.8983999490737915,3.661393992900848,28
9,0.98095703125,0.9482421875,0.9220999479293823,4.04843610715866,28
10,0.95166015625,0.9716796875,0.9276999831199646,4.434207316875457,28
0,1.4541015625,0.6865234375,0.6577999591827393,0.5089912209510803,29
1,1.2890625,0.794921875,0.7432000041007996,0.9261254372596741,29
2,1.2060546875,0.8349609375,0.7364000082015991,1.3486575112342836,29
3,1.197265625,0.84375,0.8032000064849854,1.7332858681678773,29
4,1.16796875,0.8447265625,0.8483999967575073,2.1253599343299867,29
5,1.109375,0.8798828125,0.857699990272522,2.5119907937049866,29
6,1.0693359375,0.9091796875,0.8420999646186829,2.8983899331092835,29
7,1.0859375,0.892578125,0.8287000060081482,3.285029703617096,29
8,1.0263671875,0.9296875,0.8939999938011169,3.669994303226471,29
9,1.005859375,0.9365234375,0.9246999621391296,4.057736887454987,29
10,0.9541015625,0.96875,0.9275999665260315,4.443277811527253,29
0,1.478515625,0.669921875,0.6295999884605408,0.5063019733428955,30
1,1.2734375,0.8017578125,0.7301999926567078,0.924569917678833,30
2,1.212890625,0.826171875,0.7971000075340271,1.3434700946807863,30
3,1.1591796875,0.8544921875,0.8209999799728394,1.7298393573760988,30
4,1.15625,0.8583984375,0.8238999843597412,2.116688997268677,30
5,1.1181640625,0.8818359375,0.85999995470047,2.5021952838897707,30
6,1.07421875,0.90234375,0.8642999529838562,2.8892179279327395,30
7,1.056640625,0.9150390625,0.8828999996185303,3.2761492023468017,30
8,1.009765625,0.9404296875,0.8858000040054321,3.662224519729614,30
9,0.99755859375,0.947265625,0.9240999817848206,4.048584138870239,30
10,0.95361328125,0.970703125,0.923799991607666,4.43489596748352,30
0,1.451171875,0.693359375,0.705299973487854,0.5109404275417327,31
1,1.294921875,0.7841796875,0.6653000116348267,0.9299279458522796,31
2,1.1923828125,0.837890625,0.7519999742507935,1.3517482278347015,31
3,1.162109375,0.84375,0.788599967956543,1.7364476296901703,31
4,1.125,0.8818359375,0.8531000018119812,2.126757169485092,31
5,1.130859375,0.8720703125,0.8557999730110168,2.511849149465561,31
6,1.083984375,0.9013671875,0.8664999604225159,2.9003572671413425,31
7,1.0947265625,0.8876953125,0.8343999981880188,3.2864468972682954,31
8,1.0380859375,0.9189453125,0.8959999680519104,3.672251981496811,31
9,1.0078125,0.9345703125,0.9249999523162842,4.060431211233139,31
10,0.95166015625,0.9609375,0.9232999682426453,4.445389310598373,31
0,1.419921875,0.7158203125,0.6722999811172485,0.5124903964996338,32
1,1.23828125,0.826171875,0.7817999720573425,0.9317898349761964,32
2,1.2373046875,0.81640625,0.7696999907493591,1.3532032260894775,32
3,1.177734375,0.857421875,0.8378999829292297,1.7391898899078369,32
4,1.1533203125,0.8525390625,0.8405999541282654,2.1268792514801023,32
5,1.1181640625,0.87109375,0.7196999788284302,2.5116339817047115,32
6,1.0966796875,0.90234375,0.8607999682426453,2.8988414096832273,32
7,1.0546875,0.9169921875,0.8762999773025513,3.285183847427368,32
8,1.041015625,0.9111328125,0.8998000025749207,3.670722208023071,32
9,1.00390625,0.9453125,0.9218999743461609,4.058650613784789,32
10,0.95849609375,0.9697265625,0.9251999855041504,4.444216531753539,32
0,1.4169921875,0.705078125,0.6656999588012695,0.42415390944480896,33
1,1.3173828125,0.783203125,0.7448999881744385,0.8421175630092621,33
2,1.189453125,0.841796875,0.7741999626159668,1.2617780244350434,33
3,1.197265625,0.8427734375,0.8188999891281128,1.648199533224106,33
4,1.125,0.87890625,0.8560000061988831,2.0348298127651216,33
5,1.115234375,0.884765625,0.8161999583244324,2.42254322218895,33
6,1.0693359375,0.91015625,0.8652999997138977,2.809009835958481,33
7,1.068359375,0.900390625,0.7835999727249146,3.1951520783901217,33
8,1.0302734375,0.9296875,0.8902999758720398,3.581435098409653,33
9,1.0048828125,0.9453125,0.9226999878883362,3.9685116975307464,33
10,0.94775390625,0.9765625,0.9228000044822693,4.355879403829574,33
0,1.4638671875,0.69921875,0.6926000118255615,0.5039230110645294,34
1,1.2744140625,0.7978515625,0.687999963760376,0.9215638191699982,34
2,1.2294921875,0.8125,0.7766000032424927,1.3452811653614045,34
3,1.1611328125,0.859375,0.7973999977111816,1.729492682695389,34
4,1.150390625,0.8603515625,0.8565999865531921,2.1213044197559356,34
5,1.1171875,0.880859375,0.8592999577522278,2.509666266679764,34
6,1.0869140625,0.896484375,0.8700000047683716,2.8955494148731233,34
7,1.076171875,0.8994140625,0.8809999823570251,3.2831424629688266,34
8,1.0048828125,0.9443359375,0.905299961566925,3.6702889473438267,34
9,1.0,0.947265625,0.9262999892234802,4.056911719560624,34
10,0.9658203125,0.9599609375,0.9253999590873718,4.4432217476367954,34
0,1.462890625,0.6923828125,0.6818000078201294,0.5049555075168609,35
1,1.255859375,0.814453125,0.7531999945640564,0.9216496603488922,35
2,1.2158203125,0.82421875,0.746999979019165,1.3441622030735014,35
3,1.142578125,0.87109375,0.8330999612808228,1.7298500387668607,35
4,1.1357421875,0.8623046875,0.8346999883651733,2.1205118734836574,35
5,1.0927734375,0.8935546875,0.8395999670028687,2.506213716745376,35
6,1.0830078125,0.896484375,0.8624999523162842,2.89326687836647,35
7,1.0712890625,0.90625,0.8554999828338623,3.279490297555923,35
8,1.009765625,0.94140625,0.901699960231781,3.66432693696022,35
9,0.99658203125,0.9462890625,0.9247999787330627,4.052373201608658,35
10,0.95458984375,0.97265625,0.9256999492645264,4.438751466989517,35
0,1.421875,0.720703125,0.6403999924659729,0.5079721221923829,36
1,1.28125,0.7900390625,0.6574000120162964,0.9252437286376953,36
2,1.23046875,0.810546875,0.7841999530792236,1.349017807006836,36
3,1.1650390625,0.8544921875,0.7612999677658081,1.7349618072509765,36
4,1.146484375,0.8740234375,0.8256999850273132,2.121461959838867,36
5,1.1279296875,0.8759765625,0.8445999622344971,2.507464584350586,36
6,1.068359375,0.90625,0.8529999852180481,2.893894577026367,36
7,1.0703125,0.912109375,0.8823999762535095,3.2809234771728515,36
8,1.0234375,0.9365234375,0.8962000012397766,3.6671962432861327,36
9,1.0205078125,0.9345703125,0.920199990272522,4.054050491333007,36
10,0.9599609375,0.96484375,0.9250999689102173,4.43954084777832,36
