seed,final_acc,time_to_94,epoch_to_94,total_time
,0.9440999627113342,4.678241792201996,11,4.84589602804184
,0.9425999522209167,4.688738288879396,11,4.858151374816896
,0.9419999718666077,4.6169063525199885,11,4.7865642352104185
,0.9441999793052673,4.718407947301864,11,4.887694705724715
,0.9425999522209167,4.733315013885498,11,4.902251308441162
,0.9368999600410461,4.395298533916474,10,4.566699077129365
,0.9405999779701233,4.742266438961028,11,4.912261098384857
,0.9451999664306641,4.75781713104248,11,4.928522575378418
,0.9431999921798706,4.7348587522506715,11,4.9055937986373905
,0.9436999559402466,4.6705534601211545,11,4.84186066532135
,0.9406999945640564,4.6711030731201175,11,4.841612548828126
,0.9447000026702881,4.678769066095352,11,4.850037224054336
,0.9440000057220459,4.769817015171051,11,4.941090590000153
,0.9431999921798706,4.76050566983223,11,4.931969384431839
,0.939799964427948,4.778302572488784,11,4.949927786111831
,0.9429999589920044,4.784097480773926,11,4.955911308288574
,0.9408999681472778,4.778216681480408,11,4.950989325523376
,0.94159996509552,4.784562774658203,11,4.955538192749023
,0.94159996509552,4.78247926211357,11,4.953449049711226
,0.9406999945640564,4.769878464937211,11,4.941586747407914
,0.9419999718666077,4.8420022232532505,11,5.014603541612625
,0.9409999847412109,4.78594519329071,11,4.957668551445007
,0.9422000050544739,4.782106918334961,11,4.953696685791016
,0.9429000020027161,4.698592180728912,11,4.870551088809967
,0.9404000043869019,4.784221399307251,11,4.956149530410767
,0.9442999958992004,4.793731399536132,11,4.9661362304687495
,0.9411999583244324,4.7898073027133945,11,4.962625478982925
,0.9412999749183655,4.793023900032043,11,4.965717442512512
,0.9430999755859375,4.7717905414104465,11,4.944704466581345
,0.9420999884605408,4.7018898882865905,11,4.874097987651825
,0.9423999786376953,4.705839053392411,11,4.877730960130692
,0.9408999681472778,4.704131648302079,11,4.876341059923173
,0.9425999522209167,4.702076714992524,11,4.873700845241547
,0.9417999982833862,4.7875869216918945,11,4.959672645568848
,0.9423999786376953,4.787149083375931,11,4.959584630250931
,0.9429000020027161,4.792709206104279,11,4.9641614003181465
,0.9404000043869019,4.785141663074493,11,4.957482040882111
,0.9420999884605408,4.790122608423233,11,4.962534382104874
,0.9440000057220459,4.802311737060547,11,4.9728497161865235
,0.9437999725341797,4.7888982675075535,11,4.960525464773179
,0.941100001335144,4.796724037170409,11,4.968917503356932
,0.9440000057220459,4.789626632213592,11,4.962551009654998
,0.9440999627113342,4.789818887472153,11,4.961779214620591
,0.9432999491691589,4.789517188549042,11,4.961768928050995
,0.9422999620437622,4.794521394491196,11,4.966421357870102
,0.9432999491691589,4.7889945282936095,11,4.9619646363258365
,0.9405999779701233,4.789871564149856,11,4.9618217747211455
,0.9429000020027161,4.797460502624511,11,4.96979010772705
,0.9435999989509583,4.70608444929123,11,4.879361320018769
,0.9368999600410461,4.431105956792831,10,4.602897735357284
