seed,final_acc,time_to_94,epoch_to_94,total_time
,0.942799985408783,4.7481086857318875,11,4.919600552797317
,0.9438999891281128,4.837698623657227,11,5.009141220092774
,0.9444999694824219,4.775750140190125,11,4.948147585868836
,0.9425999522209167,4.781922600746156,11,4.95296631717682
,0.9430999755859375,4.789713828086854,11,4.961566885948182
,0.9395999908447266,4.7895389099121095,11,4.960934692382812
,0.9453999996185303,4.7989070587158205,11,4.971636459350586
,0.9426999688148499,4.785793232679366,11,4.957358738660812
,0.9429999589920044,4.7926598007678995,11,4.964267985582353
,0.9440000057220459,4.795008041381837,11,4.966683914184571
,0.943399965763092,4.796627286911011,11,4.968115385055542
,0.9418999552726746,4.791771579742432,11,4.963803958892822
,0.9437999725341797,4.784108260393143,11,4.956124541521073
,0.9419999718666077,4.790207602262497,11,4.962558615446091
,0.9420999884605408,4.8008922293186185,11,4.972624773263931
,0.9429000020027161,4.806439666748047,11,4.978986358642579
,0.9418999552726746,4.800113479614258,11,4.972015884399414
,0.9414999485015869,4.802272109985352,11,4.974233840942383
,0.9419999718666077,4.801800727844238,11,4.9738849258422855
,0.9402999877929688,4.803279060363769,11,4.975462669372558
,0.9423999786376953,4.713948985099793,11,4.88680662059784
,0.942799985408783,4.801934745788574,11,4.974253364562988
,0.9440999627113342,4.8026425287723535,11,4.974049022912978
,0.9417999982833862,4.801181544780731,11,4.973231151103974
,0.9437999725341797,4.7144600143432625,11,4.887001899719239
,0.9399999976158142,4.805671310424804,11,4.97820100402832
,0.942799985408783,4.803190449953079,11,4.976002293825149
,0.943399965763092,4.801163581609726,11,4.974231940984725
,0.9430999755859375,4.80212920641899,11,4.974226420164108
,0.9425999522209167,4.792341116666795,11,4.965706396818162
,0.9418999552726746,4.797812425613404,11,4.970358247756958
,0.9413999915122986,4.799779032230377,11,4.971878870487212
,0.942799985408783,4.802576895952226,11,4.975281440019609
,0.9429000020027161,4.801184425354005,11,4.973122474670411
,0.9434999823570251,4.799684251070023,11,4.971069779634476
,0.9455999732017517,4.717515746355057,11,4.889845473527909
,0.9404999613761902,4.795226153373719,11,4.967481966972351
,0.9432999491691589,4.793674609422684,11,4.966404559373856
,0.9431999921798706,4.803211837768555,11,4.975770263671875
,0.9425999522209167,4.805342703819274,11,4.978134741783141
,0.9438999891281128,4.802525987148285,11,4.975158174037934
,0.9413999915122986,4.8038710353374485,11,4.975971132993698
,0.9399999976158142,4.805366432189941,11,4.977686042785644
,0.9424999952316284,4.801079704999923,11,4.972761757612227
,0.9425999522209167,4.800778695821762,11,4.973268869161606
,0.9399999976158142,4.80704594874382,11,4.979504963636398
,0.9437999725341797,4.803962882995606,11,4.975741416931153
,0.9412999749183655,4.799174049854278,11,4.971231483936309
,0.9414999485015869,4.803307838439941,11,4.975475288391113
,0.9431999921798706,4.8110109612941745,11,4.984267827749252
